timestamp,event,actor,target,ability,modifier,source,value,unit,state,state_name
00:03:24.166,modifier_gain,necrolyte,,,modifier_bounty_hunter_big_game_hunter_tracks,bounty_hunter,,,,
00:03:27.300,modifier_gain,dragon_knight,,,modifier_tower_aura_bonus,goodguys_tower4,,,,
00:03:27.566,modifier_gain,lich,,,modifier_tower_aura_bonus,goodguys_tower4,,,,
00:03:28.266,modifier_gain,bounty_hunter,,,modifier_tower_aura_bonus,goodguys_tower4,,,,
00:03:28.433,modifier_loss,skywrath_mage,,,modifier_drow_ranger_marksmanship_aura_bonus,,,,,
00:03:28.466,modifier_loss,dragon_knight,,,modifier_fountain_aura_buff,,,,,
00:03:28.533,modifier_loss,lich,,,modifier_fountain_aura_buff,,,,,
00:03:28.800,modifier_gain,nevermore,,,modifier_tower_aura_bonus,goodguys_tower4,,,,
00:03:29.166,modifier_loss,skywrath_mage,,,modifier_fountain_aura_buff,,,,,
00:03:29.366,modifier_gain,skywrath_mage,,,modifier_tower_aura_bonus,badguys_tower4,,,,
00:03:29.366,modifier_loss,bane,,,modifier_drow_ranger_marksmanship_aura_bonus,,,,,
00:03:29.766,modifier_loss,bane,,,modifier_fountain_aura_buff,,,,,
00:03:29.766,modifier_loss,bounty_hunter,,,modifier_fountain_aura_buff,,,,,
00:03:29.933,modifier_loss,necrolyte,,,modifier_drow_ranger_marksmanship_aura_bonus,,,,,
00:03:30.000,modifier_loss,necrolyte,,,modifier_fountain_aura_buff,,,,,
00:03:30.033,modifier_loss,nevermore,,,modifier_fountain_aura_buff,,,,,
00:03:30.333,modifier_gain,bane,,,modifier_tower_aura_bonus,badguys_tower4,,,,
00:03:31.033,modifier_loss,nevermore,,,modifier_tower_aura_bonus,,,,,
00:03:31.066,modifier_gain,necrolyte,,,modifier_tower_aura_bonus,badguys_tower4,,,,
00:03:31.233,cast_ability,nevermore,dota_unknown,nevermore_shadowraze1,,,1,level,,
00:03:34.566,cast_ability,nevermore,dota_unknown,nevermore_shadowraze2,,,1,level,,
00:03:35.700,modifier_gain,sniper,,,modifier_tower_aura_bonus,goodguys_tower4,,,,
00:03:35.800,modifier_gain,nevermore,,,modifier_fountain_aura_buff,dota_fountain,,,,
00:03:36.566,modifier_loss,sniper,,,modifier_fountain_aura_buff,,,,,
00:03:37.366,cast_ability,nevermore,dota_unknown,nevermore_shadowraze3,,,1,level,,
00:03:37.500,modifier_loss,bounty_hunter,,,modifier_tower_aura_bonus,,,,,
00:03:37.566,modifier_gain,bounty_hunter,,,modifier_tower_aura_bonus,goodguys_tower2_mid,,,,
00:03:38.733,modifier_loss,lich,,,modifier_tower_aura_bonus,,,,,
00:03:39.100,modifier_loss,skywrath_mage,,,modifier_tower_aura_bonus,,,,,
00:03:39.200,modifier_gain,lich,,,modifier_tower_aura_bonus,goodguys_tower2_mid,,,,
00:03:39.833,modifier_loss,dragon_knight,,,modifier_tower_aura_bonus,,,,,
00:03:39.966,modifier_loss,drow_ranger,,,modifier_fountain_aura_buff,,,,,
00:03:40.700,modifier_gain,skywrath_mage,,,modifier_tower_aura_bonus,badguys_tower2_mid,,,,
00:03:41.000,modifier_loss,bounty_hunter,,,modifier_tower_aura_bonus,,,,,
00:03:41.333,modifier_loss,bane,,,modifier_tower_aura_bonus,,,,,
00:03:42.366,modifier_loss,necrolyte,,,modifier_tower_aura_bonus,,,,,
00:03:42.766,modifier_gain,bane,,,modifier_tower_aura_bonus,badguys_tower2_mid,,,,
00:03:43.000,modifier_loss,lich,,,modifier_tower_aura_bonus,,,,,
00:03:43.166,modifier_loss,bounty_hunter,,,modifier_bounty_hunter_wind_walk,,,,,
00:03:43.300,modifier_gain,drow_ranger,,,modifier_tower_aura_bonus,badguys_tower3_bot,,,,
00:03:44.300,modifier_gain,necrolyte,,,modifier_tower_aura_bonus,badguys_tower2_mid,,,,
00:03:46.600,modifier_loss,skywrath_mage,,,modifier_tower_aura_bonus,,,,,
00:03:48.833,modifier_gain,skywrath_mage,,,modifier_tower_aura_bonus,badguys_tower1_mid,,,,
00:03:49.200,modifier_loss,bane,,,modifier_tower_aura_bonus,,,,,
00:03:49.666,modifier_loss,skywrath_mage,,,modifier_tower_aura_bonus,,,,,
00:03:49.833,modifier_loss,drow_ranger,,,modifier_tower_aura_bonus,,,,,
00:03:51.066,modifier_loss,necrolyte,,,modifier_tower_aura_bonus,,,,,
00:03:51.566,modifier_gain,bane,,,modifier_tower_aura_bonus,badguys_tower1_mid,,,,
00:03:52.033,modifier_gain,drow_ranger,,,modifier_tower_aura_bonus,badguys_tower2_bot,,,,
00:03:52.433,modifier_loss,bane,,,modifier_tower_aura_bonus,,,,,
00:03:53.700,modifier_gain,necrolyte,,,modifier_tower_aura_bonus,badguys_tower1_mid,,,,
00:03:54.200,modifier_loss,sniper,,,modifier_tower_aura_bonus,,,,,
00:03:54.600,modifier_loss,necrolyte,,,modifier_tower_aura_bonus,,,,,
00:03:55.366,modifier_gain,sniper,,,modifier_tower_aura_bonus,goodguys_tower1_mid,,,,
00:03:55.666,modifier_loss,tidehunter,,,modifier_fountain_aura_buff,,,,,
00:03:56.066,modifier_gain,tidehunter,,,modifier_tower_aura_bonus,badguys_tower4,,,,
00:03:56.266,modifier_gain,nevermore,,,modifier_tower_aura_bonus,goodguys_tower4,,,,
00:03:57.166,modifier_loss,nevermore,,,modifier_fountain_aura_buff,,,,,
00:04:01.900,modifier_loss,drow_ranger,,,modifier_tower_aura_bonus,,,,,
00:04:03.833,modifier_loss,sniper,,,modifier_tower_aura_bonus,,,,,
00:04:04.133,modifier_loss,tidehunter,,,modifier_tower_aura_bonus,,,,,
00:04:04.366,modifier_gain,drow_ranger,,,modifier_tower_aura_bonus,badguys_tower3_bot,,,,
00:04:04.866,modifier_gain,sniper,,,modifier_tower_aura_bonus,goodguys_tower2_mid,,,,
00:04:05.300,modifier_gain,tidehunter,,,modifier_tower_aura_bonus,badguys_tower3_bot,,,,
00:04:09.766,modifier_loss,tidehunter,,,modifier_tower_aura_bonus,,,,,
00:04:10.266,modifier_loss,drow_ranger,,,modifier_tower_aura_bonus,,,,,
00:04:12.266,modifier_gain,tidehunter,,,modifier_tower_aura_bonus,badguys_tower2_bot,,,,
00:04:16.066,modifier_gain,drow_ranger,,,modifier_fountain_aura_buff,dota_fountain,,,,
00:04:17.200,modifier_loss,nevermore,,,modifier_tower_aura_bonus,,,,,
00:04:18.066,modifier_gain,nevermore,,,modifier_tower_aura_bonus,goodguys_tower1_mid,,,,
00:04:20.133,modifier_loss,tidehunter,,,modifier_tower_aura_bonus,,,,,
00:04:22.433,modifier_gain,tidehunter,,,modifier_tower_aura_bonus,badguys_tower1_bot,,,,
00:04:23.833,modifier_loss,nevermore,,,modifier_tower_aura_bonus,,,,,
00:04:28.500,modifier_loss,drow_ranger,,,modifier_fountain_aura_buff,,,,,
00:04:29.100,modifier_loss,tidehunter,,,modifier_tower_aura_bonus,,,,,
00:04:31.466,modifier_gain,drow_ranger,,,modifier_tower_aura_bonus,badguys_tower3_bot,,,,
00:04:38.000,modifier_loss,drow_ranger,,,modifier_tower_aura_bonus,,,,,
00:04:40.200,modifier_gain,drow_ranger,,,modifier_tower_aura_bonus,badguys_tower2_bot,,,,
00:04:46.533,modifier_loss,drow_ranger,,,modifier_tower_aura_bonus,,,,,
00:04:49.200,modifier_gain,drow_ranger,,,modifier_tower_aura_bonus,badguys_tower1_bot,,,,
00:04:52.033,game_state,,,,,,5,,5,unknown
00:04:52.533,cast_ability,necrolyte,dota_unknown,necrolyte_death_pulse,,,1,level,,
00:04:52.566,cast_ability,nevermore,dota_unknown,nevermore_shadowraze1,,,1,level,,
00:04:52.566,modifier_gain,bane,,,modifier_nevermore_shadowraze_debuff,nevermore,,,,
00:04:52.566,modifier_gain,necrolyte,,,modifier_nevermore_shadowraze_debuff,nevermore,,,,
00:04:52.566,modifier_gain,skywrath_mage,,,modifier_nevermore_shadowraze_debuff,nevermore,,,,
00:04:52.900,cast_ability,bane,nevermore,bane_brain_sap,,,1,level,,
00:04:52.966,cast_ability,lich,necrolyte,lich_frost_nova,,,1,level,,
00:04:52.966,modifier_gain,bane,,,modifier_lich_frostnova_slow,lich,,,,
00:04:52.966,modifier_gain,necrolyte,,,modifier_lich_frostnova_slow,lich,,,,
00:04:52.966,modifier_gain,skywrath_mage,,,modifier_lich_frostnova_slow,lich,,,,
00:04:53.566,cast_ability,nevermore,dota_unknown,nevermore_shadowraze2,,,1,level,,
00:04:54.533,cast_ability,nevermore,dota_unknown,nevermore_shadowraze3,,,1,level,,
00:04:55.733,modifier_loss,drow_ranger,,,modifier_tower_aura_bonus,,,,,
00:04:56.966,modifier_loss,bane,,,modifier_lich_frostnova_slow,,,,,
00:04:56.966,modifier_loss,skywrath_mage,,,modifier_lich_frostnova_slow,,,,,
00:04:56.966,modifier_loss,necrolyte,,,modifier_lich_frostnova_slow,,,,,
00:04:57.400,modifier_gain,skywrath_mage,,,modifier_tower_aura_bonus,badguys_tower1_mid,,,,
00:04:58.533,modifier_gain,necrolyte,,,modifier_tower_aura_bonus,badguys_tower1_mid,,,,
00:04:59.566,modifier_loss,bane,,,modifier_nevermore_shadowraze_debuff,,,,,
00:04:59.566,modifier_loss,skywrath_mage,,,modifier_nevermore_shadowraze_debuff,,,,,
00:04:59.566,modifier_loss,necrolyte,,,modifier_nevermore_shadowraze_debuff,,,,,
00:05:03.166,modifier_gain,dragon_knight,,,modifier_teleporting,dragon_knight,,,,
00:05:03.266,modifier_loss,sniper,,,modifier_tower_aura_bonus,,,,,
00:05:03.266,modifier_gain,bounty_hunter,,,modifier_teleporting,bounty_hunter,,,,
00:05:03.300,modifier_gain,lich,,,modifier_teleporting,lich,,,,
00:05:03.733,modifier_loss,skywrath_mage,,,modifier_tower_aura_bonus,,,,,
00:05:04.266,modifier_gain,sniper,,,modifier_tower_aura_bonus,goodguys_tower1_mid,,,,
00:05:06.166,modifier_loss,dragon_knight,,,modifier_teleporting,,,,,
00:05:06.200,modifier_gain,dragon_knight,,,modifier_fountain_aura_buff,dota_fountain,,,,
00:05:06.266,modifier_gain,bane,,,modifier_teleporting,bane,,,,
00:05:06.266,modifier_loss,bounty_hunter,,,modifier_teleporting,,,,,
00:05:06.300,modifier_gain,bounty_hunter,,,modifier_fountain_aura_buff,dota_fountain,,,,
00:05:06.300,modifier_loss,lich,,,modifier_teleporting,,,,,
00:05:06.333,modifier_gain,lich,,,modifier_fountain_aura_buff,dota_fountain,,,,
00:05:06.366,modifier_gain,necrolyte,,,modifier_teleporting,necrolyte,,,,
00:05:06.400,modifier_gain,skywrath_mage,,,modifier_teleporting,skywrath_mage,,,,
00:05:06.566,cast_ability,bounty_hunter,dota_unknown,bounty_hunter_wind_walk,,,1,level,,
00:05:06.566,modifier_gain,bounty_hunter,,,modifier_bounty_hunter_wind_walk,bounty_hunter,,,,
00:05:09.266,modifier_loss,bane,,,modifier_teleporting,,,,,
00:05:09.300,modifier_gain,bane,,,modifier_fountain_aura_buff,dota_fountain,,,,
00:05:09.366,modifier_loss,necrolyte,,,modifier_teleporting,,,,,
00:05:09.400,modifier_gain,necrolyte,,,modifier_fountain_aura_buff,dota_fountain,,,,
00:05:09.400,modifier_loss,skywrath_mage,,,modifier_teleporting,,,,,
00:05:09.433,modifier_gain,skywrath_mage,,,modifier_fountain_aura_buff,dota_fountain,,,,
00:05:09.866,modifier_loss,necrolyte,,,modifier_tower_aura_bonus,,,,,
00:05:12.066,modifier_loss,sniper,,,modifier_tower_aura_bonus,,,,,
00:05:14.333,modifier_gain,creep_badguys_ranged,,,modifier_sniper_headshot_slow,sniper,,,,
00:05:14.333,modifier_gain,creep_badguys_ranged,,,modifier_knockback,sniper,,,,
00:05:14.433,modifier_loss,creep_badguys_ranged,,,modifier_knockback,,,,,
00:05:14.533,modifier_loss,creep_badguys_ranged,,,modifier_sniper_headshot_slow,,,,,
00:05:16.233,modifier_gain,bounty_hunter,,,modifier_tower_aura_bonus,goodguys_tower4,,,,
00:05:16.300,modifier_loss,bounty_hunter,,,modifier_fountain_aura_buff,,,,,
00:05:16.933,modifier_gain,creep_badguys_ranged,,,modifier_sniper_headshot_slow,sniper,,,,
00:05:16.933,modifier_gain,creep_badguys_ranged,,,modifier_knockback,sniper,,,,
00:05:17.033,modifier_loss,creep_badguys_ranged,,,modifier_knockback,,,,,
00:05:17.133,modifier_loss,creep_badguys_ranged,,,modifier_sniper_headshot_slow,,,,,
00:05:18.433,modifier_gain,creep_badguys_ranged,,,modifier_drow_ranger_marksmanship_aura_bonus,drow_ranger,,,,
00:05:18.500,modifier_loss,lich,,,modifier_fountain_aura_buff,,,,,
00:05:20.200,modifier_gain,creep_badguys_ranged,,,modifier_sniper_headshot_slow,sniper,,,,
00:05:20.200,modifier_gain,creep_badguys_ranged,,,modifier_knockback,sniper,,,,
00:05:20.200,modifier_loss,creep_badguys_ranged,,,modifier_knockback,,,,,
00:05:20.200,modifier_loss,creep_badguys_ranged,,,modifier_sniper_headshot_slow,,,,,
00:05:20.233,modifier_loss,necrolyte,,,modifier_fountain_aura_buff,,,,,
00:05:20.600,modifier_gain,lich,,,modifier_tower_aura_bonus,goodguys_tower3_bot,,,,
00:05:21.233,modifier_gain,necrolyte,,,modifier_tower_aura_bonus,badguys_tower4,,,,
00:05:21.466,modifier_loss,dragon_knight,,,modifier_fountain_aura_buff,,,,,
00:05:21.866,modifier_gain,sniper,,,modifier_tower_aura_bonus,goodguys_tower1_mid,,,,
00:05:22.000,modifier_loss,bane,,,modifier_fountain_aura_buff,,,,,
00:05:22.566,modifier_loss,skywrath_mage,,,modifier_fountain_aura_buff,,,,,
00:05:22.733,modifier_gain,dragon_knight,,,modifier_tower_aura_bonus,goodguys_tower3_top,,,,
00:05:23.566,modifier_loss,bounty_hunter,,,modifier_tower_aura_bonus,,,,,
00:05:25.133,modifier_gain,bounty_hunter,,,modifier_tower_aura_bonus,goodguys_tower2_top,,,,
00:05:25.400,modifier_gain,bane,,,modifier_tower_aura_bonus,badguys_tower3_top,,,,
00:05:25.800,cast_ability,drow_ranger,dota_unknown,drow_ranger_multishot,,,1,level,,
00:05:25.800,modifier_gain,drow_ranger,,,modifier_drow_ranger_multishot,drow_ranger,,,,
00:05:25.900,modifier_gain,skywrath_mage,,,modifier_tower_aura_bonus,badguys_tower3_top,,,,
00:05:25.900,cast_ability,nevermore,dota_unknown,nevermore_shadowraze1,,,1,level,,
00:05:26.566,modifier_loss,bounty_hunter,,,modifier_bounty_hunter_wind_walk,,,,,
00:05:26.600,modifier_loss,sniper,,,modifier_tower_aura_bonus,,,,,
00:05:27.100,modifier_loss,drow_ranger,,,modifier_drow_ranger_multishot,,,,,
00:05:27.466,modifier_loss,lich,,,modifier_tower_aura_bonus,,,,,
00:05:28.866,modifier_gain,nevermore,,,modifier_tower_aura_bonus,goodguys_tower1_bot,,,,
00:05:29.300,modifier_loss,dragon_knight,,,modifier_tower_aura_bonus,,,,,
00:05:31.066,modifier_gain,dragon_knight,,,modifier_tower_aura_bonus,goodguys_tower2_top,,,,
00:05:31.100,modifier_loss,bounty_hunter,,,modifier_tower_aura_bonus,,,,,
00:05:31.300,modifier_gain,creep_badguys_melee,,,modifier_sniper_headshot_slow,sniper,,,,
00:05:31.300,modifier_gain,creep_badguys_melee,,,modifier_knockback,sniper,,,,
00:05:31.300,modifier_loss,creep_badguys_melee,,,modifier_knockback,,,,,
00:05:31.300,modifier_loss,creep_badguys_melee,,,modifier_sniper_headshot_slow,,,,,
00:05:31.466,modifier_loss,bane,,,modifier_tower_aura_bonus,,,,,
00:05:32.000,modifier_loss,skywrath_mage,,,modifier_tower_aura_bonus,,,,,
00:05:32.400,modifier_gain,sniper,,,modifier_tower_aura_bonus,goodguys_tower1_mid,,,,
00:05:33.133,modifier_loss,necrolyte,,,modifier_tower_aura_bonus,,,,,
00:05:33.433,modifier_gain,bounty_hunter,,,modifier_tower_aura_bonus,goodguys_tower1_top,,,,
00:05:33.466,modifier_loss,sniper,,,modifier_tower_aura_bonus,,,,,
00:05:34.900,modifier_gain,necrolyte,,,modifier_tower_aura_bonus,badguys_tower2_mid,,,,
00:05:36.833,modifier_loss,dragon_knight,,,modifier_tower_aura_bonus,,,,,
00:05:37.700,modifier_gain,skywrath_mage,,,modifier_tower_aura_bonus,badguys_tower2_top,,,,
00:05:39.066,modifier_gain,dragon_knight,,,modifier_tower_aura_bonus,goodguys_tower1_top,,,,
00:05:39.566,modifier_loss,bounty_hunter,,,modifier_tower_aura_bonus,,,,,
00:05:41.433,modifier_gain,lich,,,modifier_path_movespeed,lich,,,,
00:05:41.900,modifier_loss,necrolyte,,,modifier_tower_aura_bonus,,,,,
00:05:42.200,modifier_gain,bane,,,modifier_path_movespeed,bane,,,,
00:05:43.733,modifier_gain,necrolyte,,,modifier_tower_aura_bonus,badguys_tower1_mid,,,,
00:05:44.700,modifier_loss,dragon_knight,,,modifier_tower_aura_bonus,,,,,
00:05:44.866,modifier_loss,skywrath_mage,,,modifier_tower_aura_bonus,,,,,
00:05:45.566,modifier_gain,skywrath_mage,,,modifier_path_movespeed,skywrath_mage,,,,
00:05:46.733,modifier_loss,bane,,,modifier_path_movespeed,,,,,
00:05:47.466,modifier_loss,skywrath_mage,,,modifier_path_movespeed,,,,,
00:05:48.766,cast_ability,tidehunter,nevermore,tidehunter_gush,,,1,level,,
00:05:49.000,modifier_gain,nevermore,,,modifier_tidehunter_gush,tidehunter,,,,
00:05:50.333,modifier_gain,creep_badguys_ranged,,,modifier_drow_ranger_marksmanship_aura_bonus,drow_ranger,,,,
00:05:50.466,modifier_loss,creep_badguys_ranged,,,modifier_drow_ranger_marksmanship_aura_bonus,,,,,
00:05:50.466,cast_ability,drow_ranger,dota_unknown,drow_ranger_multishot,,,1,level,,
00:05:50.466,modifier_gain,drow_ranger,,,modifier_drow_ranger_multishot,drow_ranger,,,,
00:05:51.766,modifier_loss,drow_ranger,,,modifier_drow_ranger_multishot,,,,,
00:05:53.500,modifier_loss,nevermore,,,modifier_tidehunter_gush,,,,,
00:05:53.566,modifier_gain,creep_badguys_melee,,,modifier_sniper_headshot_slow,sniper,,,,
00:05:53.566,modifier_gain,creep_badguys_melee,,,modifier_knockback,sniper,,,,
00:05:53.666,modifier_loss,creep_badguys_melee,,,modifier_knockback,,,,,
00:05:53.766,modifier_loss,creep_badguys_melee,,,modifier_sniper_headshot_slow,,,,,
00:05:54.700,modifier_gain,skywrath_mage,,,modifier_tower_aura_bonus,badguys_tower1_top,,,,
00:05:58.766,modifier_gain,bane,,,modifier_tower_aura_bonus,badguys_tower1_top,,,,
00:06:00.433,modifier_gain,sniper,,,modifier_tower_aura_bonus,goodguys_tower1_mid,,,,
00:06:00.733,modifier_loss,necrolyte,,,modifier_tower_aura_bonus,,,,,
00:06:03.900,modifier_gain,lich,,,modifier_tower_aura_bonus,goodguys_tower1_bot,,,,
00:06:08.366,modifier_gain,creep_badguys_melee,,,modifier_sniper_headshot_slow,sniper,,,,
00:06:08.366,modifier_gain,creep_badguys_melee,,,modifier_knockback,sniper,,,,
00:06:08.500,modifier_loss,creep_badguys_melee,,,modifier_knockback,,,,,
00:06:08.600,modifier_loss,creep_badguys_melee,,,modifier_sniper_headshot_slow,,,,,
00:06:09.533,modifier_loss,lich,,,modifier_tower_aura_bonus,,,,,
00:06:10.166,modifier_gain,skywrath_mage,,,modifier_bounty_hunter_big_game_hunter_tracks,bounty_hunter,,,,
00:06:10.633,modifier_loss,necrolyte,,,modifier_bounty_hunter_big_game_hunter_tracks,,,,,
00:06:10.633,modifier_gain,necrolyte,,,modifier_necrolyte_sadist_counter,necrolyte,,,,
00:06:16.333,modifier_loss,creep_badguys_ranged,,,modifier_drow_ranger_marksmanship_aura_bonus,,,,,
00:06:18.633,modifier_loss,necrolyte,,,modifier_necrolyte_sadist_counter,,,,,
00:06:18.833,modifier_loss,bane,,,modifier_tower_aura_bonus,,,,,
00:06:18.966,modifier_gain,creep_badguys_melee,,,modifier_sniper_headshot_slow,sniper,,,,
00:06:18.966,modifier_gain,creep_badguys_melee,,,modifier_knockback,sniper,,,,
00:06:19.066,modifier_loss,creep_badguys_melee,,,modifier_knockback,,,,,
00:06:19.166,modifier_loss,creep_badguys_melee,,,modifier_sniper_headshot_slow,,,,,
00:06:19.866,modifier_gain,creep_badguys_ranged,,,modifier_drow_ranger_marksmanship_aura_bonus,drow_ranger,,,,
00:06:21.400,cast_ability,drow_ranger,dota_unknown,drow_ranger_multishot,,,1,level,,
00:06:21.400,modifier_gain,drow_ranger,,,modifier_drow_ranger_multishot,drow_ranger,,,,
00:06:21.466,modifier_gain,creep_badguys_melee,,,modifier_sniper_headshot_slow,sniper,,,,
00:06:21.466,modifier_gain,creep_badguys_melee,,,modifier_knockback,sniper,,,,
00:06:21.566,modifier_loss,creep_badguys_melee,,,modifier_knockback,,,,,
00:06:21.666,modifier_loss,creep_badguys_melee,,,modifier_sniper_headshot_slow,,,,,
00:06:22.466,cast_ability,tidehunter,nevermore,tidehunter_gush,,,1,level,,
00:06:22.700,modifier_loss,drow_ranger,,,modifier_drow_ranger_multishot,,,,,
00:06:22.766,modifier_gain,lich,,,modifier_tower_aura_bonus,goodguys_tower1_bot,,,,
00:06:22.766,modifier_gain,nevermore,,,modifier_tidehunter_gush,tidehunter,,,,
00:06:23.266,modifier_gain,dragon_knight,,,modifier_teleporting,dragon_knight,,,,
00:06:23.300,modifier_gain,bounty_hunter,,,modifier_teleporting,bounty_hunter,,,,
00:06:23.366,modifier_gain,lich,,,modifier_teleporting,lich,,,,
00:06:24.333,cast_ability,nevermore,dota_unknown,nevermore_shadowraze1,,,1,level,,
00:06:26.200,modifier_gain,bane,,,modifier_tower_aura_bonus,badguys_tower1_top,,,,
00:06:26.266,modifier_loss,dragon_knight,,,modifier_teleporting,,,,,
00:06:26.300,modifier_gain,dragon_knight,,,modifier_fountain_aura_buff,dota_fountain,,,,
00:06:26.300,modifier_loss,bounty_hunter,,,modifier_teleporting,,,,,
00:06:26.333,modifier_gain,bounty_hunter,,,modifier_fountain_aura_buff,dota_fountain,,,,
00:06:26.333,modifier_gain,bane,,,modifier_teleporting,bane,,,,
00:06:26.333,modifier_gain,necrolyte,,,modifier_teleporting,necrolyte,,,,
00:06:26.333,modifier_loss,necrolyte,,,modifier_teleporting,,,,,
00:06:26.366,modifier_loss,lich,,,modifier_teleporting,,,,,
00:06:26.366,cast_ability,bounty_hunter,dota_unknown,bounty_hunter_wind_walk,,,1,level,,
00:06:26.366,modifier_gain,bounty_hunter,,,modifier_bounty_hunter_wind_walk,bounty_hunter,,,,
00:06:26.400,modifier_gain,lich,,,modifier_fountain_aura_buff,dota_fountain,,,,
00:06:26.500,modifier_gain,skywrath_mage,,,modifier_teleporting,skywrath_mage,,,,
00:06:26.866,modifier_loss,lich,,,modifier_tower_aura_bonus,,,,,
00:06:27.266,modifier_loss,nevermore,,,modifier_tidehunter_gush,,,,,
00:06:28.700,modifier_gain,necrolyte,,,modifier_necrolyte_sadist_counter,necrolyte,,,,
00:06:29.333,modifier_loss,bane,,,modifier_teleporting,,,,,
00:06:29.366,modifier_gain,bane,,,modifier_fountain_aura_buff,dota_fountain,,,,
00:06:29.500,modifier_loss,skywrath_mage,,,modifier_teleporting,,,,,
00:06:29.533,modifier_gain,skywrath_mage,,,modifier_fountain_aura_buff,dota_fountain,,,,
00:06:29.533,modifier_loss,creep_badguys_ranged,,,modifier_drow_ranger_marksmanship_aura_bonus,,,,,
00:06:29.533,modifier_loss,drow_ranger,,,modifier_drow_ranger_marksmanship_aura_bonus,,,,,
00:06:29.533,modifier_gain,creep_badguys_ranged,,,modifier_drow_ranger_marksmanship_aura_bonus,drow_ranger,,,,
00:06:29.533,modifier_gain,drow_ranger,,,modifier_drow_ranger_marksmanship_aura_bonus,drow_ranger,,,,
00:06:29.833,modifier_loss,bane,,,modifier_tower_aura_bonus,,,,,
00:06:29.900,modifier_loss,sniper,,,modifier_tower_aura_bonus,,,,,
00:06:30.000,modifier_loss,skywrath_mage,,,modifier_tower_aura_bonus,,,,,
00:06:30.100,modifier_gain,necrolyte,,,modifier_tower_aura_bonus,badguys_tower1_mid,,,,
00:06:32.900,cast_ability,sniper,dota_unknown,sniper_shrapnel,,,1,level,,
00:06:32.900,modifier_gain,thinker,,,modifier_sniper_shrapnel_thinker,sniper,,,,
00:06:34.100,modifier_loss,lich,,,modifier_fountain_aura_buff,,,,,
00:06:34.166,modifier_gain,necrolyte,,,modifier_sniper_shrapnel_slow,sniper,,,,
00:06:34.600,modifier_loss,dragon_knight,,,modifier_fountain_aura_buff,,,,,
00:06:35.400,cast_ability,necrolyte,dota_unknown,necrolyte_death_pulse,,,1,level,,
00:06:35.566,modifier_gain,lich,,,modifier_tower_aura_bonus,goodguys_tower4,,,,
00:06:35.700,modifier_gain,sniper,,,modifier_necrolyte_heartstopper_aura_effect,necrolyte,,,,
00:06:35.700,modifier_gain,creep_goodguys_melee,,,modifier_necrolyte_heartstopper_aura_effect,necrolyte,,,,
00:06:35.700,modifier_gain,creep_goodguys_melee,,,modifier_necrolyte_heartstopper_aura_effect,necrolyte,,,,
